timestamp,cpu_percent,memory_percent,load_avg,active_connections,actual_score
2025-04-17 13:37:36,29.6,60.2,1.27490234375,153,79.1720390625
2025-04-17 13:37:36,30.9,60.2,1.27490234375,155,82.601529296875
2025-04-17 13:37:37,31.0,60.2,1.27490234375,153,78.277529296875
2025-04-17 13:37:37,31.0,60.2,1.27490234375,153,77.54803906250001
2025-04-17 13:37:37,31.0,60.2,1.41259765625,151,85.4989609375
2025-04-17 13:37:37,35.8,60.2,1.41259765625,147,85.16022070312499
2025-04-17 13:37:37,35.8,60.2,1.41259765625,146,83.2129609375
2025-04-17 13:37:38,35.8,60.3,1.41259765625,146,78.54722070312499
2025-04-17 13:37:38,35.8,60.3,1.41259765625,148,80.2149609375
2025-04-17 13:37:38,35.8,60.3,1.41259765625,147,85.142220703125
2025-04-17 13:37:38,35.8,60.3,1.41259765625,147,86.951220703125
2025-04-17 13:37:38,35.8,60.3,1.41259765625,149,85.142220703125
2025-04-17 13:37:38,30.8,60.3,1.41259765625,149,83.0889609375
2025-04-17 13:37:38,30.7,60.3,1.41259765625,149,86.1139609375
2025-04-17 13:37:38,34.5,60.3,1.41259765625,151,84.5279609375
2025-04-17 13:37:38,33.1,60.3,1.41259765625,147,77.4449609375
2025-04-17 13:37:39,33.1,60.4,1.41259765625,147,77.566220703125
2025-04-17 13:37:39,33.1,60.4,1.41259765625,149,82.374220703125
2025-04-17 13:37:39,31.8,60.3,1.41259765625,149,79.8089609375
2025-04-17 13:37:39,29.4,60.3,1.41259765625,147,76.14296093749999
2025-04-17 13:37:40,31.6,60.3,1.41259765625,147,75.62422070312499
2025-04-17 13:37:40,31.6,60.5,1.41259765625,145,79.206220703125
2025-04-17 13:37:40,31.6,60.5,1.41259765625,147,87.341220703125
2025-04-17 13:37:40,30.3,60.5,1.41259765625,149,86.261220703125
2025-04-17 13:37:40,33.2,60.4,1.41259765625,143,81.760220703125
2025-04-17 13:37:40,33.1,60.4,1.41259765625,143,87.206220703125
2025-04-17 13:37:40,33.1,60.4,1.41259765625,143,85.998220703125
2025-04-17 13:37:40,33.0,60.4,1.41259765625,147,76.388220703125
2025-04-17 13:37:40,32.8,60.4,1.41259765625,149,77.5149609375
2025-04-17 13:37:41,32.8,60.4,1.41259765625,143,76.30696093750001
2025-04-17 13:37:41,36.7,60.4,1.41259765625,145,83.176220703125
2025-04-17 13:37:41,36.2,60.4,1.41259765625,147,74.82422070312501
2025-04-17 13:37:41,33.8,60.4,1.41259765625,147,74.7989609375
2025-04-17 13:37:42,33.8,60.4,1.41259765625,149,81.700220703125
2025-04-17 13:37:42,33.8,60.4,1.41259765625,149,79.02696093750001
2025-04-17 13:37:42,33.8,60.4,1.53955078125,151,75.9561796875
2025-04-17 13:37:42,30.6,60.4,1.53955078125,147,78.278134765625
2025-04-17 13:37:42,31.1,60.4,1.53955078125,149,80.4801796875
2025-04-17 13:37:42,33.4,60.3,1.53955078125,151,83.9841796875
2025-04-17 13:37:42,34.2,60.3,1.53955078125,149,82.249134765625
2025-04-17 13:37:43,36.0,60.5,1.53955078125,147,79.633134765625
2025-04-17 13:37:43,36.0,60.5,1.53955078125,146,86.7091796875
2025-04-17 13:37:43,36.0,60.5,1.53955078125,150,78.2991796875
2025-04-17 13:37:43,36.0,60.5,1.53955078125,150,79.663134765625
2025-04-17 13:37:43,31.6,60.5,1.53955078125,150,79.0141796875
2025-04-17 13:37:43,31.4,60.5,1.53955078125,152,82.9341796875
2025-04-17 13:37:43,29.6,60.5,1.53955078125,154,77.34813476562499
2025-04-17 13:37:44,29.6,60.5,1.53955078125,152,79.6141796875
2025-04-17 13:37:44,29.6,60.5,1.53955078125,152,82.663134765625
2025-04-17 13:37:44,31.5,60.5,1.53955078125,150,81.868134765625
2025-04-17 13:37:44,31.7,60.4,1.53955078125,152,82.476134765625
2025-04-17 13:37:44,31.2,60.5,1.53955078125,154,86.738134765625
2025-04-17 13:37:44,31.4,60.5,1.53955078125,154,84.1441796875
2025-04-17 13:37:45,31.4,60.5,1.53955078125,156,83.693134765625
2025-04-17 13:37:45,31.4,60.5,1.53955078125,152,79.1891796875
2025-04-17 13:37:45,31.4,60.5,1.53955078125,148,79.6791796875
2025-04-17 13:37:45,31.4,60.5,1.53955078125,148,82.2141796875
2025-04-17 13:37:45,39.9,60.5,1.53955078125,150,86.473134765625
2025-04-17 13:37:45,40.9,60.5,1.53955078125,152,73.958134765625
2025-04-17 13:37:46,41.2,60.4,1.53955078125,150,76.910134765625
2025-04-17 13:37:46,41.2,60.4,1.53955078125,152,72.5281796875
2025-04-17 13:37:46,41.2,60.4,1.53955078125,152,81.97617968750001
2025-04-17 13:37:46,41.2,60.4,1.53955078125,154,84.3921796875
2025-04-17 13:37:46,41.2,60.4,1.53955078125,154,77.514134765625
2025-04-17 13:37:46,41.2,60.4,1.53955078125,154,82.58017968749999
2025-04-17 13:37:46,37.6,60.4,1.53955078125,154,86.114134765625
2025-04-17 13:37:47,30.2,60.4,1.416015625,146,78.89759375
2025-04-17 13:37:47,30.1,60.4,1.416015625,148,78.4651953125
2025-04-17 13:37:47,30.1,60.3,1.416015625,150,80.2891953125
2025-04-17 13:37:47,26.9,60.9,1.416015625,150,84.30959375
2025-04-17 13:37:47,27.0,60.9,1.416015625,150,85.0401953125
2025-04-17 13:37:47,27.1,60.9,1.416015625,154,78.6561953125
2025-04-17 13:37:48,29.3,60.9,1.416015625,152,79.56659375
2025-04-17 13:37:48,29.5,60.9,1.416015625,152,79.62159375
2025-04-17 13:37:48,47.2,60.9,1.416015625,150,82.6751953125
2025-04-17 13:37:48,55.7,60.9,1.416015625,148,79.9981953125
2025-04-17 13:37:48,55.9,60.9,1.416015625,146,81.05459375000001
2025-04-17 13:37:49,58.4,60.9,1.416015625,146,78.97759375
2025-04-17 13:37:49,54.2,60.9,1.416015625,148,69.16659375
2025-04-17 13:37:49,43.4,60.9,1.416015625,146,85.95859375
2025-04-17 13:37:49,36.2,60.9,1.416015625,146,78.9371953125
2025-04-17 13:37:49,35.2,60.9,1.416015625,148,86.77859375
2025-04-17 13:37:50,26.5,60.9,1.416015625,146,76.86759375
2025-04-17 13:37:50,26.0,60.9,1.416015625,146,77.62659375
2025-04-17 13:37:50,23.1,60.9,1.416015625,148,82.02459375000001
2025-04-17 13:37:50,22.5,60.9,1.416015625,150,88.1901953125
2025-04-17 13:37:50,22.3,60.9,1.416015625,148,82.39059375
2025-04-17 13:37:50,22.3,60.9,1.416015625,150,82.99959375
2025-04-17 13:37:50,22.3,60.9,1.416015625,150,83.80559375
2025-04-17 13:37:50,22.3,60.9,1.416015625,154,79.95459375
2025-04-17 13:37:51,30.4,60.7,1.416015625,146,84.3951953125
2025-04-17 13:37:51,29.7,60.7,1.416015625,148,79.0671953125
2025-04-17 13:37:51,30.0,60.7,1.416015625,150,85.50759375
2025-04-17 13:37:51,30.6,60.7,1.416015625,152,81.3151953125
2025-04-17 13:37:51,30.6,60.7,1.416015625,152,78.8871953125
2025-04-17 13:37:52,39.4,60.7,1.416015625,150,82.13959375
2025-04-17 13:37:52,39.1,60.7,1.416015625,152,76.17059375
2025-04-17 13:37:52,36.7,60.7,1.416015625,152,81.3091953125
